AFP	APOBEC3A	ART3	CCL7	CXCL10	CXCL9	DNAH7	GRID2	HTR3A	KRT78	LAMP3	MYLK2	PGBD5	POTEKP	RAET1L	SLC28A2	SOX11	SPHK1	TH	TMEM171	TNRC18P1	TREM1	TTC6	UGT2B15	VRTN
MB-7199	5.4262647547021	5.88264304936184	5.52356195605701	6.06608919045777	5.78135971352466	5.64385618977472	6.20945336562895	6.06608919045777	5.90689059560852	6.18982455888002	5.35755200461808	6.14974711950468	5.90689059560852	5.78135971352466	5.64385618977472	5.78135971352466	5.75488750216347	6.71424551766612	5.78135971352466	5.83289001416474	6.58496250072116	6.22881869049588	7.78135971352466	5.6724253419715	6.39231742277876
MB-7163	7.24792751344359	4.90689059560852	4.52356195605701	4.70043971814109	8.90388184573618	8.04439411935845	5.93073733756289	4.4594316186373	4.90689059560852	4.90689059560852	6.79441586635011	5.49185309632967	5.6724253419715	6.18982455888002	5.16992500144231	4.8073549220576	5.04439411935845	7.72109918870718	5.16992500144231	5.12928301694497	5.70043971814109	5.52356195605701	6.65821148275179	3.90689059560852	5
MB-7215	4.64385618977472	5.24792751344359	4.90689059560852	5.08746284125034	7.59245703726808	8.55458885167764	6.04439411935845	5.52356195605701	4.8073549220576	4.8073549220576	7.36632221424582	5.8073549220576	5.52356195605701	7.22881869049588	5.35755200461808	5.08746284125034	4.85798099512757	8.37937836707126	4.52356195605701	5.24792751344359	5.52356195605701	5.88264304936184	5.6724253419715	3.16992500144231	5.70043971814109
MB-7200	3.4594316186373	5.28540221886225	4.4594316186373	4.8073549220576	8.73131903102506	5.52356195605701	6.14974711950468	5.4594316186373	4.08746284125034	4.8073549220576	4.58496250072116	5.75488750216347	5.95419631038687	8.9915218460757	6.14974711950468	5.4594316186373	5.83289001416474	7.71424551766612	4.08746284125034	5.28540221886225	6.49185309632967	6.33985000288462	5.16992500144231	4.90689059560852	5.61470984411521
MB-7193	4.75488750216347	7.75488750216347	4.70043971814109	4.8073549220576	8.64385618977473	7.83289001416474	6	4.4594316186373	4.90689059560852	5.6724253419715	6.4262647547021	5.16992500144231	5.70043971814109	3.4594316186373	5.35755200461808	5.61470984411521	5.28540221886225	7.11894107272351	4.24792751344359	5.7279204545632	6.4262647547021	6.33985000288462	4.85798099512757	5.08746284125034	4.90689059560852
MB-7198	4.70043971814109	6.4262647547021	4.52356195605701	5.04439411935845	7.59991284218713	6.53915881110803	5.39231742277876	4.95419631038687	5.08746284125034	4.52356195605701	5.75488750216347	5.28540221886225	6.06608919045777	9.17242750864548	5.70043971814109	5.04439411935845	6.88264304936184	8.26209484537018	6.16992500144231	5.12928301694497	5.58496250072116	6.44294349584873	4.90689059560852	4.16992500144231	5.20945336562895
MB-7256	4.70043971814109	5.08746284125034	4	3	6.65821148275179	7.72109918870718	5.35755200461808	3.8073549220576	2.32192809488736	3.16992500144231	6.2667865406949	4.16992500144231	5.28540221886225	8.08746284125034	3.90689059560852	4.39231742277876	10.0402897210257	7.91886323727459	3.32192809488736	3.70043971814109	5.39231742277876	5.32192809488736	7.21916852046216	2	3.58496250072116
MB-7194	6.68650052718322	6.5077946401987	5.20945336562895	6	7.31288295528436	5.55458885167764	6	5.64385618977472	5.7279204545632	5.88264304936184	5.20945336562895	6.59991284218713	5.24792751344359	6.71424551766612	6.06608919045777	5.78135971352466	6.52356195605701	6.10852445677817	5.24792751344359	5.6724253419715	6.10852445677817	5.93073733756289	6.35755200461808	7.62935662007961	6.02236781302845
MB-7254	5.64385618977472	5.35755200461808	5.24792751344359	4.4594316186373	3.90689059560852	5.88264304936184	5.4594316186373	4.08746284125034	4	5.08746284125034	4.52356195605701	4.75488750216347	5.28540221886225	11.1535520317081	5	5.04439411935845	6.24792751344359	7.86418614465428	4.4594316186373	5.35755200461808	4.95419631038687	5.88264304936184	4.90689059560852	3.8073549220576	4.24792751344359
MB-7262	8.39660478118186	5.93073733756289	3.8073549220576	1.58496250072116	10.0195907283579	11.876133200043	5	1.58496250072116	1	1.58496250072116	6.14974711950468	4.08746284125034	4.39231742277876	1	2.58496250072116	3.58496250072116	5.4594316186373	6.14974711950468	2	2.32192809488736	3	4.16992500144231	9.56414948998573	1	1
MB-2990	5.6724253419715	5.61470984411521	5.39231742277876	4.4594316186373	6.5077946401987	5.39231742277876	6.68650052718322	4.85798099512757	4.85798099512757	4.64385618977472	5.20945336562895	6.04439411935845	5.28540221886225	9.57742882803575	5.32192809488736	5.6724253419715	4.32192809488736	7.4594316186373	5.52356195605701	5.12928301694497	6.24792751344359	6.12928301694497	7.79441586635011	4.95419631038687	5.08746284125034
MB-3031	1.58496250072116	6.52356195605701	2.32192809488736	1	10.4998458870832	11.3314768218596	3.4594316186373	1	1	1	8.77478705960117	2	3.58496250072116	9.54689445988764	1.58496250072116	2.58496250072116	10.4283601727043	6.52356195605701	3.4594316186373	2	2	4.08746284125034	2	1	1
MB-2846	9.96578428466209	4.8073549220576	8.36194377373524	3	7.83289001416474	8.89784545600551	5.49185309632967	4.32192809488736	3.8073549220576	5.20945336562895	7.4093909361377	4.8073549220576	5.24792751344359	4.16992500144231	5.08746284125034	7.876516946565	9.283088353024	7.39231742277876	5.20945336562895	4.75488750216347	5	6.20945336562895	3.8073549220576	1.58496250072116	4
MB-7229	4.4594316186373	5.04439411935845	5.08746284125034	6.14974711950468	6.04439411935845	6.28540221886225	5.95419631038687	5.55458885167764	5.4594316186373	5.16992500144231	4.52356195605701	6.08746284125034	5.55458885167764	8.43045255166553	5.52356195605701	5.4594316186373	5.95419631038687	7.17990909001493	4.64385618977472	6.10852445677817	6.68650052718322	7.17990909001493	6.56985560833095	5.75488750216347	6.61470984411521
MB-7228	4	5.39231742277876	4.39231742277876	4.24792751344359	5.35755200461808	6.78135971352466	5.58496250072116	4.39231742277876	4	5.24792751344359	6.3037807481771	5.49185309632967	5.70043971814109	10.1241213118292	4.90689059560852	5	6	8.5352753766208	4.24792751344359	5.49185309632967	5.04439411935845	6.08746284125034	5.55458885167764	3.16992500144231	5.4262647547021
MB-7218	5.88264304936184	5.7279204545632	4.64385618977472	5.12928301694497	4.4594316186373	5.7279204545632	6.68650052718322	5.4262647547021	5.6724253419715	5.83289001416474	5.20945336562895	5.97727992349992	6.06608919045777	9.25502856981873	5.97727992349992	5.39231742277876	5.20945336562895	7.4262647547021	5.04439411935845	5.16992500144231	6.59991284218713	6.22881869049588	6.70043971814109	5	5.04439411935845
MB-7147	4.08746284125034	5.58496250072116	4.64385618977472	4.24792751344359	6.3037807481771	5.83289001416474	6.06608919045777	4.24792751344359	4.85798099512757	5.35755200461808	4.90689059560852	6.04439411935845	7.83920378809694	10.0375469539622	5.61470984411521	4.64385618977472	5.55458885167764	7.44294349584873	4	4.85798099512757	5.93073733756289	6.06608919045777	5.61470984411521	4.85798099512757	4.24792751344359
MB-7219	4	5.55458885167764	4.39231742277876	4.08746284125034	6.76818432477693	6.10852445677817	5.35755200461808	4.39231742277876	4.85798099512757	4.90689059560852	5.32192809488736	5.24792751344359	5.95419631038687	10.4115109880121	4.90689059560852	4.85798099512757	5.35755200461808	8.18982455888002	4.16992500144231	5.04439411935845	5.39231742277876	6	5.28540221886225	3.16992500144231	5.16992500144231
MB-7150	7.06608919045777	5.52356195605701	3.90689059560852	2.8073549220576	9.60547951806167	9.49385544924082	4.90689059560852	3.32192809488736	2.58496250072116	3	7.44294349584873	4.90689059560852	4.75488750216347	9.19967234483636	3.8073549220576	3.90689059560852	6.4594316186373	6.4594316186373	4	4.32192809488736	4.64385618977472	5.75488750216347	3.58496250072116	1	2.32192809488736
MB-3436	3	5.88264304936184	4.58496250072116	4.85798099512757	6.3037807481771	6.97727992349992	6	4	4.58496250072116	5	5.55458885167764	4.58496250072116	5.83289001416474	11.1091777033553	4.8073549220576	4.32192809488736	4.95419631038687	6.4262647547021	5.93073733756289	4.32192809488736	5.58496250072116	5.08746284125034	4.85798099512757	4.52356195605701	4.08746284125034
MB-3462	4.32192809488736	4.32192809488736	4.16992500144231	2.32192809488736	8.73470962022584	8.51963625284321	5.24792751344359	2	2.32192809488736	2.58496250072116	6.14974711950468	3.16992500144231	5.28540221886225	11.7397806097733	4.16992500144231	4.39231742277876	4.24792751344359	6.59991284218713	4.4594316186373	3.8073549220576	5.32192809488736	4.4594316186373	4.32192809488736	2.58496250072116	1
MB-3417	3	5.64385618977472	4.58496250072116	4.24792751344359	6.37503943134692	4.75488750216347	6.44294349584873	4.16992500144231	4	3.90689059560852	4.4594316186373	4.75488750216347	5.08746284125034	11.0801513096141	4.39231742277876	5	5.78135971352466	6.70043971814109	4	4.85798099512757	5.39231742277876	4.85798099512757	8.45532722030456	3.32192809488736	4.08746284125034
MB-2721	6.3037807481771	5.04439411935845	4.75488750216347	5.24792751344359	5.8073549220576	6.64385618977472	6.5077946401987	5.64385618977472	4.70043971814109	5.16992500144231	5.61470984411521	6.20945336562895	5.85798099512757	9.16741814583174	5.52356195605701	5.4262647547021	6.28540221886225	7.56985560833095	4	5.39231742277876	6.04439411935845	4.8073549220576	6.6724253419715	6.12928301694497	4.32192809488736
MB-3092	9.05256805080415	6.06608919045777	4.64385618977472	4.85798099512757	4.90689059560852	6.90689059560852	6	5.20945336562895	4.4594316186373	5	5.20945336562895	5.32192809488736	5.78135971352466	9.70563238736142	5.64385618977472	5.28540221886225	5.28540221886225	7.56224242422107	4	4.64385618977472	5.78135971352466	5.39231742277876	7.4757334309664	4.39231742277876	5.12928301694497
MB-2821	4.32192809488736	3.58496250072116	4.4594316186373	4.16992500144231	7.76818432477693	7.83920378809694	5.12928301694497	3	4.16992500144231	3.70043971814109	7.59245703726808	3.90689059560852	5.20945336562895	10.3387363825739	4.4594316186373	4.4594316186373	4.85798099512757	9.70043971814109	3.8073549220576	4.16992500144231	4.4594316186373	4.58496250072116	4.52356195605701	3	1.58496250072116
MB-2820	5.70043971814109	5.32192809488736	5.12928301694497	5.28540221886225	7.48381577726426	6.59991284218713	6.04439411935845	5.64385618977472	5.90689059560852	5.95419631038687	5.28540221886225	5.52356195605701	5.97727992349992	6.37503943134692	5.61470984411521	5.7279204545632	5.35755200461808	7.49185309632967	5.32192809488736	5.75488750216347	5.93073733756289	5.93073733756289	6.58496250072116	5.8073549220576	6.35755200461808
MB-2823	3.8073549220576	3.4594316186373	3.58496250072116	2	10.4283601727043	11.0119260663068	4.75488750216347	2	3	3.8073549220576	8.96578428466209	3.70043971814109	4.32192809488736	2	3.16992500144231	3.8073549220576	4.16992500144231	7.71424551766612	2.8073549220576	4.24792751344359	3.16992500144231	4.08746284125034	5.35755200461808	1	1.58496250072116
MB-2792	3.58496250072116	4.64385618977472	4	5.64385618977472	8.93663793900257	6.18982455888002	5.32192809488736	5	4.58496250072116	4.8073549220576	4.8073549220576	4.24792751344359	7.15987133677839	9.67065624911844	4.75488750216347	4.75488750216347	6.06608919045777	7.61470984411521	5.35755200461808	4.39231742277876	5.58496250072116	7.32192809488736	5.28540221886225	3.32192809488736	3.32192809488736
MB-7273	2	5.85798099512757	4.08746284125034	4.95419631038687	10.7456743240021	10.8305152069768	5.08746284125034	2	3.32192809488736	2	5.93073733756289	3.16992500144231	4.8073549220576	3	2.32192809488736	3.32192809488736	9.09539702279256	7.52356195605701	3.32192809488736	4.24792751344359	2.8073549220576	4.16992500144231	3.4594316186373	1	1
MB-7283	9.87805091272854	5.95419631038687	4.39231742277876	4.95419631038687	6.61470984411521	6.95419631038687	5.93073733756289	5.49185309632967	5.24792751344359	5.4262647547021	5.64385618977472	6.22881869049588	5.35755200461808	5.83289001416474	5.55458885167764	5.70043971814109	4.90689059560852	6.85798099512757	5.08746284125034	4.75488750216347	6.56985560833095	6.4093909361377	8.3037807481771	6	5.24792751344359
MB-7284	5.35755200461808	6	4.95419631038687	4.16992500144231	7.58496250072116	7.07681559705083	5.70043971814109	5.28540221886225	4.8073549220576	4.52356195605701	5	5.58496250072116	6.84549005094437	7.55458885167764	5.4262647547021	5.12928301694497	6.98868468677217	8.77807712953536	5.16992500144231	5.24792751344359	6.4594316186373	6.18982455888002	4.8073549220576	8.72109918870719	5.16992500144231
MB-7279	3.4594316186373	4.39231742277876	4.52356195605701	4.24792751344359	10.1649069266757	9.63662462054365	6.3037807481771	3.70043971814109	3.90689059560852	4.39231742277876	7.74146698640115	4.85798099512757	5.12928301694497	1.58496250072116	5.04439411935845	4.85798099512757	6.20945336562895	7.91288933622996	5.39231742277876	4	4.32192809488736	6.06608919045777	6.75488750216347	2.8073549220576	3.16992500144231
MB-7233	3.90689059560852	5.8073549220576	4.90689059560852	7.04439411935845	6.49185309632967	5.49185309632967	6.32192809488736	5.88264304936184	5.75488750216347	5.83289001416474	5.55458885167764	5.6724253419715	6.18982455888002	7.35755200461808	5.7279204545632	5.85798099512757	5.83289001416474	8.23840473932508	5.55458885167764	5.93073733756289	5.97727992349992	6.02236781302845	5.28540221886225	5.4594316186373	5.6724253419715
MB-7287	1.58496250072116	5.39231742277876	4.16992500144231	3	10.3858624006415	10.6017707884077	5	2.32192809488736	2.58496250072116	3.32192809488736	6.82017896241519	4.85798099512757	4.70043971814109	6.16992500144231	3.4594316186373	3.16992500144231	3.90689059560852	7.19967234483636	2.8073549220576	3.90689059560852	4.8073549220576	4.64385618977472	3.4594316186373	1	1.58496250072116
MB-7250	4.39231742277876	4.32192809488736	2.8073549220576	1	10.7210991887072	12.1111356702347	3.8073549220576	1	1	1	6.62935662007961	1	6.5077946401987	1	1.58496250072116	3.58496250072116	8.8008998999203	8.14974711950468	3.70043971814109	2.58496250072116	2.32192809488736	2.8073549220576	2.32192809488736	1	1
MB-7238	3.58496250072116	8.04439411935845	4.90689059560852	5	5.55458885167764	7.07681559705083	6.56985560833095	4.75488750216347	4.64385618977472	5.12928301694497	4.64385618977472	5.24792751344359	5.70043971814109	9.71080643369935	5.16992500144231	5.52356195605701	5.7279204545632	8.35755200461808	6.08746284125034	4.8073549220576	5.64385618977472	6.32192809488736	4.85798099512757	3.90689059560852	4.70043971814109
MB-7285	4.52356195605701	5.64385618977472	4.24792751344359	3.90689059560852	8.78463484555752	7.467605550083	5.58496250072116	5.20945336562895	4.75488750216347	4.70043971814109	5.78135971352466	4.64385618977472	5.70043971814109	8.08746284125034	4.70043971814109	5.52356195605701	5.16992500144231	8.30833903013941	4.39231742277876	5.64385618977472	5.4594316186373	5.7279204545632	4.39231742277876	5.49185309632967	5.32192809488736
MB-7260	2.32192809488736	4.75488750216347	4	3.32192809488736	8.57364718749332	9.50977500432694	5.16992500144231	4.32192809488736	3	3.90689059560852	5.12928301694497	4.4594316186373	5.35755200461808	8.49984588708321	4.90689059560852	4.52356195605701	7.40087943628218	8.82654848729091	5.04439411935845	4.32192809488736	4.39231742277876	6.06608919045777	5.83289001416474	2.8073549220576	1.58496250072116
MB-7264	2	3.32192809488736	3.16992500144231	1	10.1959872980285	12.5357613779867	4.39231742277876	2	1.58496250072116	1	8.2045711442492	1	3.8073549220576	1	1.58496250072116	2.32192809488736	4	7.57742882803575	1.58496250072116	1.58496250072116	1.58496250072116	2.32192809488736	2.58496250072116	1	1
MB-7268	8.88874324889826	6.55458885167764	4.64385618977472	5.20945336562895	6.12928301694497	6.4093909361377	6.70043971814109	5.49185309632967	5.4262647547021	5.32192809488736	6.4757334309664	5.4594316186373	5.6724253419715	8.4178525148859	6.12928301694497	5.16992500144231	5.35755200461808	7.19967234483636	4.90689059560852	5.35755200461808	6.75488750216347	5.24792751344359	5.24792751344359	6.24792751344359	4.52356195605701
MB-7276	2.8073549220576	4.24792751344359	4.16992500144231	2.58496250072116	9.34429590791582	10.7548875021635	6.52356195605701	3.16992500144231	3.4594316186373	2.8073549220576	7.01122725542325	4.39231742277876	4.85798099512757	3.90689059560852	3.8073549220576	4.4594316186373	4.4594316186373	7.44294349584873	3.4594316186373	4.08746284125034	4.58496250072116	4.90689059560852	6.04439411935845	4.8073549220576	2
MB-7212	9.18982455888002	4.90689059560852	4.16992500144231	4.70043971814109	4.08746284125034	5.7279204545632	6.28540221886225	4.70043971814109	4.08746284125034	4.64385618977472	5.08746284125034	5	5.64385618977472	9.01402047031493	5.20945336562895	5.20945336562895	4.32192809488736	8.38801728534514	4	4.85798099512757	5.52356195605701	5.08746284125034	5.95419631038687	5.20945336562895	3.16992500144231
